Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_FragmentThreshold,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"2346",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_GroupKeyUpdateInterval,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"0",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_IsolateClients,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_LANAccessEnable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MACAddressControlRule,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"deny",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MACTableEntry,true,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MACTableSize,false,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"0",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEnable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"true",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.BasicAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"None",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.BasicEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"None",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.BeaconType,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"Basic",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.Enable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.GroupKeyUpdateInterval,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"0",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.IEEE11iAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"PSKAuthentication",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.IEEE11iEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"TKIPandAESEncryption",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.IsolateClients,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.LANAccessEnable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.MaxStaNum,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"32",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.Name,false,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"wlan1",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.PreSharedKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.RadiusServerIP,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.RadiusServerPassword,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.RadiusServerPort,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"1812",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.SSID,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"TP-LINK_Guest_2.4GHz_1908",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.SSIDAdvertisementEnable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"true",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.Status,false,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"Disabled",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKey,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKey.1,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKey.1.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKey.2,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKey.2.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKey.3,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKey.3.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKey.4,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKey.4.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WEPKeyIndex,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"1",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WPAAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"PSKAuthentication",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.1.WPAEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"TKIPandAESEncryption",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.BasicAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"None",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.BasicEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"None",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.BeaconType,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"Basic",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.Enable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.GroupKeyUpdateInterval,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"0",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.IEEE11iAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"PSKAuthentication",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.IEEE11iEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"TKIPandAESEncryption",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.IsolateClients,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.LANAccessEnable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.MaxStaNum,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"32",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.Name,false,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"wlan2",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.PreSharedKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.RadiusServerIP,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.RadiusServerPassword,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.RadiusServerPort,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"1812",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.SSID,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"TP-Link_1908_1",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.SSIDAdvertisementEnable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"true",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.Status,false,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"Disabled",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKey,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKey.1,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKey.1.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKey.2,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKey.2.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKey.3,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKey.3.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKey.4,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKey.4.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WEPKeyIndex,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"1",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WPAAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"PSKAuthentication",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.2.WPAEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"TKIPandAESEncryption",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.BasicAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"None",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.BasicEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"None",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.BeaconType,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"Basic",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.Enable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.GroupKeyUpdateInterval,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"0",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.IEEE11iAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"PSKAuthentication",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.IEEE11iEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"TKIPandAESEncryption",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.IsolateClients,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.LANAccessEnable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.MaxStaNum,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"32",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.Name,false,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"wlan3",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.PreSharedKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.RadiusServerIP,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.RadiusServerPassword,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.RadiusServerPort,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"1812",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.SSID,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"TP-Link_1908_2",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.SSIDAdvertisementEnable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"true",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.Status,false,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"Disabled",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKey,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKey.1,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKey.1.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKey.2,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKey.2.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKey.3,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKey.3.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKey.4,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKey.4.WEPKey,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WEPKeyIndex,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"1",xsd:unsignedInt,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WPAAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"PSKAuthentication",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.3.WPAEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"TKIPandAESEncryption",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.4,true,2023-05-25T22:10:55.893Z,false,2023-05-25T22:10:55.893Z,"",,,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.4.BasicAuthenticationMode,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"None",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.4.BasicEncryptionModes,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"None",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.4.BeaconType,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"Basic",xsd:string,2023-05-25T22:10:55.895Z,,,,
InternetGatewayDevice.LANDevice.1.WLANConfiguration.1.X_TP_MultiSSID.MultiSSIDEntry.4.Enable,false,2023-05-25T22:10:55.893Z,true,2023-05-25T22:10:55.893Z,"false",xsd:boolean,2023-05-25T22:10:55.895Z,,,,
